period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SC,South Carolina,37.848759,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,4.092875,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.46099,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,SC,South Carolina,33.294894,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SD,South Dakota,3.422248,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SD,South Dakota,0.048422,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SD,South Dakota,0.010136,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,SD,South Dakota,3.363691,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,UT,Utah,36.085334,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,UT,Utah,2.746121,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,UT,Utah,0.027084,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,UT,Utah,33.312129,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NY,New York,34.545302,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NY,New York,19.927678,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NY,New York,2.029552,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,NY,New York,12.588072,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.005129,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.0034,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.001729,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OR,Oregon,8.877519,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OR,Oregon,5.894485,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OR,Oregon,0.002423,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,OR,Oregon,2.98061,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,14.701581,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,8.953071,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,0.061404,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,NJ,New Jersey,5.687107,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DE,Delaware,3.866904,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.597213,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.083211,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,DE,Delaware,3.18648,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CA,California,47.863524,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CA,California,44.078272,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CA,California,1.772091,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,CA,California,2.01316,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,38.728592,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,6.208982,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.010546,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,32.509064,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AZ,Arizona,52.872095,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,14.203144,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AZ,Arizona,0.044432,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,AZ,Arizona,38.624518,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,37.404188,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,0.476894,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.085392,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,36.841903,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AR,Arkansas,29.096002,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AR,Arkansas,4.526653,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AR,Arkansas,0.064037,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,AR,Arkansas,24.505312,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AL,Alabama,66.975692,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AL,Alabama,12.347206,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AL,Alabama,0.075812,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,AL,Alabama,54.552674,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NM,New Mexico,32.951034,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,3.821718,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NM,New Mexico,0.036561,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,NM,New Mexico,29.092755,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NH,New Hampshire,5.370462,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NH,New Hampshire,2.091609,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NH,New Hampshire,0.142924,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,NH,New Hampshire,3.135928,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NE,Nebraska,23.332903,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NE,Nebraska,0.176444,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NE,Nebraska,0.019151,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,NE,Nebraska,23.137308,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AK,Alaska,3.151488,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AK,Alaska,2.032835,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AK,Alaska,0.512359,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,AK,Alaska,0.606294,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VA,Virginia,31.581799,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VA,Virginia,5.216534,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VA,Virginia,0.779802,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,VA,Virginia,25.585463,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MT,Montana,17.222709,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MT,Montana,0.035459,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MT,Montana,0.794856,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,MT,Montana,16.392395,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,18.204106,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,10.511961,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.013782,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,7.678363,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WA,Washington,12.707804,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WA,Washington,4.987754,million metric tons of CO2
2009,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WA,Washington,0.030486,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,OK,Oklahoma,36.004846,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,44.48403,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.056277,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.034027,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,WY,Wyoming,44.393726,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,US,United States,2359.66741,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,US,United States,362.927641,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,US,United States,38.387818,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,US,United States,1958.351952,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NC,North Carolina,74.712395,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,1.928613,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NC,North Carolina,0.204682,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,NC,North Carolina,72.5791,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MS,Mississippi,25.774183,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,9.089206,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MS,Mississippi,0.069037,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,MS,Mississippi,16.615939,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,44.817533,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,2.211647,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,0.829004,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,WI,Wisconsin,41.776882,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OH,Ohio,128.86439,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OH,Ohio,1.286712,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OH,Ohio,1.335296,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,OH,Ohio,126.242382,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,75.527275,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MO,Missouri,2.320741,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MO,Missouri,0.061759,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,MO,Missouri,73.144775,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WV,West Virginia,85.361209,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,0.104446,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WV,West Virginia,0.101573,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,WV,West Virginia,85.15519,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ND,North Dakota,31.651448,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,3.1e-05,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ND,North Dakota,0.034661,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,ND,North Dakota,31.616756,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,41.289259,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,0.850216,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.16595,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,40.273093,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,7.64865,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.0,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,6.141546,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.507104,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,0.070153,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0.0,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,0.070153,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,DC,District of Columbia,0.0,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ID,Idaho,0.6751,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ID,Idaho,0.674991,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ID,Idaho,0.000109,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,ID,Idaho,0.0,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,FL,Florida,117.427088,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,FL,Florida,43.477037,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,FL,Florida,10.374271,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,FL,Florida,63.575781,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,GA,Georgia,86.43328,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,GA,Georgia,5.286092,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,GA,Georgia,0.074041,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,GA,Georgia,81.073146,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IL,Illinois,97.750165,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IL,Illinois,1.847615,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IL,Illinois,0.116963,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,IL,Illinois,95.785587,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CT,Connecticut,7.949953,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,3.189402,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CT,Connecticut,0.446037,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,CT,Connecticut,4.314514,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IN,Indiana,123.85326,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IN,Indiana,1.834617,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IN,Indiana,0.132136,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,IN,Indiana,121.886508,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MI,Michigan,73.406429,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MI,Michigan,5.027077,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MI,Michigan,0.362433,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,MI,Michigan,68.016919,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,121.963666,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,7.727173,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.751726,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,113.484767,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,96.034951,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,0.520839,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,3.307018,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,92.207093,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,20.165414,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,8.496956,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,1.674102,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,MA,Massachusetts,9.994356,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MD,Maryland,28.169927,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MD,Maryland,1.087863,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MD,Maryland,0.362256,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,MD,Maryland,26.719808,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MN,Minnesota,33.292171,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MN,Minnesota,1.337502,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MN,Minnesota,0.240676,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,MN,Minnesota,31.713993,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ME,Maine,2.53951,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ME,Maine,2.052043,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ME,Maine,0.174815,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,ME,Maine,0.312652,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KS,Kansas,36.742313,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KS,Kansas,1.43548,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KS,Kansas,0.18973,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,KS,Kansas,35.117103,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,LA,Louisiana,40.073033,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,LA,Louisiana,12.939425,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,LA,Louisiana,2.239438,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,LA,Louisiana,24.89417,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OR,Oregon,6.310937,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OR,Oregon,0.009201,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,OR,Oregon,3.792476,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,TN,Tennessee,54.337429,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,TN,Tennessee,0.240388,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,TN,Tennessee,0.167213,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,TN,Tennessee,53.929828,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,RI,Rhode Island,2.883026,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,RI,Rhode Island,2.866625,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,RI,Rhode Island,0.016401,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,RI,Rhode Island,0.0,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,TX,Texas,228.8251,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,TX,Texas,78.080417,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,TX,Texas,1.162844,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,TX,Texas,149.58184,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SC,South Carolina,42.325277,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,2.535094,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.127674,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,SC,South Carolina,39.662509,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SD,South Dakota,3.94337,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SD,South Dakota,0.140374,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SD,South Dakota,0.021521,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,SD,South Dakota,3.781476,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,UT,Utah,39.018224,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,UT,Utah,3.07911,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,UT,Utah,0.033426,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,UT,Utah,35.905689,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NY,New York,43.161725,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NY,New York,21.59241,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NY,New York,2.888755,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,NY,New York,18.68056,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.00523,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.00201,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.003219,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OR,Oregon,10.112615,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,18.751897,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,9.285284,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,0.140976,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,NJ,New Jersey,9.325636,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DE,Delaware,6.297953,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.61305,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.080908,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,DE,Delaware,5.603995,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CA,California,50.90615,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CA,California,46.786343,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CA,California,1.86363,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,CA,California,2.256177,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,41.401937,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,5.768922,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.01561,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,35.617405,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AZ,Arizona,58.061921,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,15.459082,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AZ,Arizona,0.03803,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,AZ,Arizona,42.56481,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AR,Arkansas,29.267036,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AR,Arkansas,3.511563,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AR,Arkansas,0.044424,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,CO,Coal,AR,Arkansas,25.711049,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AL,Alabama,81.813317,million metric tons of CO2
2008,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AL,Alabama,8.954733,million metric tons of CO2
